alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_id,flow_state,http_host,http_length,http_method,http_status,http_url,http_user_agent,pkts_toclient,pkts_toserver,proto,src_ip,src_port,timestamp
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1274121623875908,closed,192.168.100.4,1550,GET,200,/?id=238&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39642,2025-06-02T18:47:39.005303+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1454222487828583,closed,192.168.100.4,1550,GET,200,/?id=573&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,39658,2025-06-02T18:47:37.006169+0700
,,,failed,0,87,224.0.0.251,5353,flow,0,629374004324465,new,,,,,,,0,1,UDP,192.168.100.4,5353,2025-06-02T18:45:20.388530+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1236252897863152,closed,192.168.100.4,1550,GET,200,/?id=891&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49624,2025-06-02T18:49:26.460113+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,496148428693054,closed,192.168.100.4,1550,GET,200,/?id=218&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49628,2025-06-02T18:49:33.134288+0700
,,,failed,0,107,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,flow,0,1379464272766866,new,,,,,,,0,1,UDP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,5353,2025-06-02T18:45:30.395591+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1590703664638594,closed,192.168.100.4,1550,GET,200,/?id=997&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,39204,2025-06-02T18:48:39.057493+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1694135067394269,closed,192.168.100.4,1550,GET,200,/?id=931&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39218,2025-06-02T18:50:27.190675+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,940583055652021,closed,192.168.100.4,1550,GET,200,/?id=786&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34590,2025-06-02T18:50:11.181755+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,1269087924570284,closed,192.168.100.4,1550,GET,200,/?id=916&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34596,2025-06-02T18:47:31.666411+0700
3,HTTP GET Request Detected,1000002,http,2149,624,192.168.100.4,80,flow,5,690272362300990,closed,192.168.100.4,1550,GET,200,/?id=62&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,41958,2025-06-02T18:49:55.169542+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,2197625494923378,closed,192.168.100.4,1550,GET,200,/?id=927&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41960,2025-06-02T18:49:54.496383+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,4,1400453795409396,closed,192.168.100.4,1550,GET,200,/?id=608&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47960,2025-06-02T18:50:06.510927+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,49836904922271,closed,192.168.100.4,1550,GET,200,/?id=392&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47964,2025-06-02T18:47:43.010831+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1573008402069125,closed,192.168.100.4,1550,GET,200,/?id=677&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54488,2025-06-02T18:48:09.032335+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,1732377458861623,closed,192.168.100.4,1550,GET,200,/?id=287&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54490,2025-06-02T18:48:41.063255+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,2016416531422026,closed,192.168.100.4,1550,GET,200,/?id=109&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,39116,2025-06-02T18:47:36.339198+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,4,2232118379260724,closed,192.168.100.4,1550,GET,200,/?id=929&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39124,2025-06-02T18:50:53.243506+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,49205546309477,closed,192.168.100.4,1550,GET,200,/?id=137&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39030,2025-06-02T18:51:41.185952+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,1954225405930538,closed,192.168.100.4,1550,GET,200,/?id=623&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,39032,2025-06-02T18:50:59.306622+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,1255232363646267,closed,192.168.100.4,1550,GET,200,/?id=87&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,34474,2025-06-02T18:51:07.330598+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1152642775227636,closed,192.168.100.4,1550,GET,200,/?id=157&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34488,2025-06-02T18:48:12.369322+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,2029529068553353,closed,192.168.100.4,1550,GET,200,/?id=947&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55090,2025-06-02T18:51:58.532498+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,1653719430527082,closed,192.168.100.4,1550,GET,200,/?id=272&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42726,2025-06-02T18:50:27.190348+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,102188264976384,closed,192.168.100.4,1550,GET,200,/?id=417&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42730,2025-06-02T18:49:12.442323+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1968506174178043,closed,192.168.100.4,1550,GET,200,/?id=618&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,34000,2025-06-02T18:51:23.114266+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1759074979276865,closed,192.168.100.4,1550,GET,200,/?id=660&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,34010,2025-06-02T18:49:26.460226+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,2036826219723344,closed,192.168.100.4,1550,GET,200,/?id=153&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50610,2025-06-02T18:49:20.446361+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1193904528483467,closed,192.168.100.4,1550,GET,200,/?id=838&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50618,2025-06-02T18:52:13.207311+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,949538069482382,closed,192.168.100.4,1550,GET,200,/?id=823&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39848,2025-06-02T18:50:26.522955+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,1028440914118991,closed,192.168.100.4,1550,GET,200,/?id=611&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,39854,2025-06-02T18:52:40.559264+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,828183769260315,closed,192.168.100.4,1550,GET,200,/?id=188&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55066,2025-06-02T18:49:50.499248+0700
3,HTTP GET Request Detected,1000002,http,2149,627,192.168.100.4,80,flow,6,879504333740469,closed,192.168.100.4,1550,GET,200,/?id=48&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,55072,2025-06-02T18:51:17.112218+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,1,2166035999974096,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T18:47:51.019255+0700
3,HTTP GET Request Detected,1000002,http,2149,640,192.168.100.4,80,flow,6,1618144219802897,closed,192.168.100.4,1550,GET,200,/?id=13&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57620,2025-06-02T18:52:17.209862+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,5,64280887067981,closed,192.168.100.4,1550,GET,200,/?id=247&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57624,2025-06-02T18:52:07.204049+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,1529801038168194,closed,192.168.100.4,1550,GET,200,/?id=982&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,46720,2025-06-02T18:49:46.496915+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,172973625017248,closed,192.168.100.4,1550,GET,200,/?id=714&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,46736,2025-06-02T18:51:12.442717+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,2112907273824708,closed,192.168.100.4,1550,GET,200,/?id=748&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,38220,2025-06-02T18:50:21.187797+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1303151320087431,closed,192.168.100.4,1550,GET,200,/?id=621&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,38236,2025-06-02T18:52:29.218774+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,473088760906424,closed,192.168.100.4,1550,GET,200,/?id=938&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,36002,2025-06-02T18:52:53.236788+0700
3,HTTP GET Request Detected,1000002,http,2149,634,192.168.100.4,80,flow,6,1183583726268401,closed,192.168.100.4,1550,GET,200,/?id=1&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59088,2025-06-02T18:53:05.246341+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,2217068822183829,closed,192.168.100.4,1550,GET,200,/?id=289&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,59104,2025-06-02T18:53:18.628762+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,282460933586793,closed,192.168.100.4,1550,GET,200,/?id=89&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,36910,2025-06-02T18:51:28.450627+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1644519617531083,closed,192.168.100.4,1550,GET,200,/?id=740&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,36926,2025-06-02T18:50:11.182201+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,4,817910212101825,closed,192.168.100.4,1550,GET,200,/?id=690&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54386,2025-06-02T18:53:32.327628+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,1614248688623453,closed,192.168.100.4,1550,GET,200,/?id=436&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54390,2025-06-02T18:52:10.540188+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,379248022855815,closed,192.168.100.4,1550,GET,200,/?id=59&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,59064,2025-06-02T18:50:13.181444+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,1003010418553788,closed,192.168.100.4,1550,GET,200,/?id=704&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,59066,2025-06-02T18:50:48.571746+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,1951639845543068,closed,192.168.100.4,1550,GET,200,/?id=930&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48790,2025-06-02T18:50:55.304030+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,2226195630382221,closed,192.168.100.4,1550,GET,200,/?id=639&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,48800,2025-06-02T18:53:34.329573+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,401976991196818,closed,192.168.100.4,1550,GET,200,/?id=121&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41810,2025-06-02T18:50:52.575291+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,2153473244738932,closed,192.168.100.4,1550,GET,200,/?id=209&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41812,2025-06-02T18:51:30.508569+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,4,281202511542333,closed,192.168.100.4,1550,GET,200,/?id=37&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33752,2025-06-02T18:54:17.667718+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,1228977240001263,closed,192.168.100.4,1550,GET,200,/?id=328&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33760,2025-06-02T18:53:13.253595+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,1755243878071458,closed,192.168.100.4,1550,GET,200,/?id=649&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45718,2025-06-02T18:52:11.207425+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,1760024176890858,closed,192.168.100.4,1550,GET,200,/?id=782&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45732,2025-06-02T18:53:28.286265+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,4,433042491550031,closed,192.168.100.4,1550,GET,200,/?id=162&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,47174,2025-06-02T18:54:36.353047+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,1272386475607056,closed,192.168.100.4,1550,GET,200,/?id=567&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47176,2025-06-02T18:51:36.516766+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,2139742236447869,closed,192.168.100.4,1550,GET,200,/?id=334&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,53362,2025-06-02T18:55:06.374977+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,604729515203939,closed,192.168.100.4,1550,GET,200,/?id=572&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,53370,2025-06-02T18:51:29.121522+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,1121006059345812,closed,192.168.100.4,1550,GET,200,/?id=300&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57526,2025-06-02T18:54:09.661820+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,2036186281008983,closed,192.168.100.4,1550,GET,200,/?id=704&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57542,2025-06-02T18:52:10.540126+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,605562739860414,closed,192.168.100.4,1550,GET,200,/?id=698&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,56412,2025-06-02T18:51:30.508700+0700
2,[SLOWREAD] HTTP GET with Small Payload Size - Possible DoS Attempt,2000200,http,2149,628,192.168.100.4,80,flow,5,1099028712663968,closed,192.168.100.4,1550,GET,200,/?id=925&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,56414,2025-06-02T18:53:32.327184+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1418557099935629,closed,192.168.100.4,1550,GET,200,/?id=252&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,53124,2025-06-02T18:54:37.020226+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,509634646308785,closed,192.168.100.4,1550,GET,200,/?id=359&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,53128,2025-06-02T18:52:47.233392+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,478801076366297,closed,192.168.100.4,1550,GET,200,/?id=142&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,58376,2025-06-02T18:53:03.244210+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,349793143972724,closed,192.168.100.4,1550,GET,200,/?id=306&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58378,2025-06-02T18:52:14.542449+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,240387442357654,closed,192.168.100.4,1550,GET,200,/?id=956&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42092,2025-06-02T18:53:07.247450+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,1365741888728937,closed,192.168.100.4,1550,GET,200,/?id=382&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42108,2025-06-02T18:54:16.323870+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,2034592850979312,closed,192.168.100.4,1550,GET,200,/?id=903&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,42120,2025-06-02T18:53:16.606374+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,4,1697386379041157,closed,192.168.100.4,1550,GET,200,/?id=354&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,45512,2025-06-02T18:55:41.067376+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,748542204260154,closed,192.168.100.4,1550,GET,200,/?id=377&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45522,2025-06-02T18:52:43.228331+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,12956040753250,closed,192.168.100.4,1550,GET,200,/?id=729&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,50932,2025-06-02T18:54:40.355430+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,2225147666426802,closed,192.168.100.4,1550,GET,200,/?id=478&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,60282,2025-06-02T18:53:32.327589+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1869825022354933,closed,192.168.100.4,1550,GET,200,/?id=745&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,60286,2025-06-02T18:52:35.222620+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,320617434144288,closed,192.168.100.4,1550,GET,200,/?id=664&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,43346,2025-06-02T18:56:33.141105+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,6,1368984591657765,closed,192.168.100.4,1550,GET,200,/?id=550&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43362,2025-06-02T18:53:12.585567+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,403905440606299,closed,192.168.100.4,1550,GET,200,/?id=882&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,34352,2025-06-02T18:53:46.303687+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,1073211669514631,closed,192.168.100.4,1550,GET,200,/?id=861&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,34364,2025-06-02T18:56:48.495597+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036019639750,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T18:51:51.195197+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1305784148864853,closed,192.168.100.4,1550,GET,200,/?id=476&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,39280,2025-06-02T18:56:33.141778+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,991182089765722,closed,192.168.100.4,1550,GET,200,/?id=97&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,39292,2025-06-02T18:54:28.341946+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,1979131942297530,closed,192.168.100.4,1550,GET,200,/?id=74&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,60046,2025-06-02T18:55:42.402053+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,6,1263964053283515,closed,192.168.100.4,1550,GET,200,/?id=177&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,60050,2025-06-02T18:55:22.389284+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,416296423248023,closed,192.168.100.4,1550,GET,200,/?id=432&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,55064,2025-06-02T18:55:16.371585+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,2069223177325350,closed,192.168.100.4,1550,GET,200,/?id=309&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,55078,2025-06-02T18:54:15.657710+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1718032291849791,closed,192.168.100.4,1550,GET,200,/?id=214&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59704,2025-06-02T18:55:07.043301+0700
3,HTTP GET Request Detected,1000002,http,2149,624,192.168.100.4,80,flow,6,2171271600949053,closed,192.168.100.4,1550,GET,200,/?id=71&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,59714,2025-06-02T18:57:09.182219+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,721307822087836,closed,192.168.100.4,1550,GET,200,/?id=147&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,40426,2025-06-02T18:54:48.360503+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,4,1404770263192879,closed,192.168.100.4,1550,GET,200,/?id=775&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,40430,2025-06-02T18:54:13.664656+0700
